Snap Date,Dep Date,Return Date,Dep time,Dep Time,Dep Duration,From,Back time,Back Comp,Stops,Back Duration,Back Arrival,Stops,Dep Airport,Back Airport,Price,Class
2025-03-04,2025-03-22,2025-03-23,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$141,Economy
2025-03-04,2025-03-22,2025-03-23,7:00 am – 9:20 am,easyJet,nonstop,1h 20m,LTN,CDG,7:00 am – 7:10 am,Vueling,nonstop,1h 10m,ORY,LGW,$137,Economy
2025-03-04,2025-03-22,2025-03-23,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,1:30 pm – 1:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$144,Economy
2025-03-04,2025-03-22,2025-03-23,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,1:30 pm – 1:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$143,Economy
2025-03-04,2025-03-22,2025-03-23,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$123,Economy
2025-03-04,2025-03-22,2025-03-23,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$151,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$125,Economy
2025-03-04,2025-03-22,2025-03-23,7:00 am – 9:20 am,easyJet,nonstop,1h 20m,LTN,CDG,7:00 am – 7:20 am,easyJet,nonstop,1h 20m,CDG,LTN,$127,Economy
2025-03-04,2025-03-22,2025-03-23,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$156,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$127,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$113,Economy
2025-03-04,2025-03-22,2025-03-23,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LGW,CDG,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$143,Economy
2025-03-04,2025-03-22,2025-03-23,11:15 am – 1:35 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$143,Economy
2025-03-04,2025-03-22,2025-03-23,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,1:30 pm – 1:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$144,Economy
2025-03-04,2025-03-22,2025-03-23,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$131,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$124,Economy
2025-03-04,2025-03-22,2025-03-23,8:00 pm – 10:25 pm,British Airways,nonstop,1h 25m,LHR,CDG,7:00 am – 7:20 am,easyJet,nonstop,1h 20m,CDG,LTN,$123,Economy
2025-03-04,2025-03-22,2025-03-23,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$155,Economy
2025-03-04,2025-03-22,2025-03-23,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LGW,CDG,7:00 am – 7:20 am,easyJet,nonstop,1h 20m,CDG,LTN,$134,Economy
2025-03-04,2025-03-22,2025-03-23,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$149,Economy
2025-03-04,2025-03-22,2025-03-23,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$133,Economy
2025-03-04,2025-03-22,2025-03-23,7:00 am – 9:20 am,easyJet,nonstop,1h 20m,LTN,CDG,7:00 am – 7:20 am,easyJet,nonstop,1h 20m,CDG,LTN,$127,Economy
2025-03-04,2025-03-22,2025-03-23,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$149,Economy
2025-03-04,2025-03-22,2025-03-23,8:00 pm – 10:25 pm,British Airways,nonstop,1h 25m,LHR,CDG,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$134,Economy
2025-03-04,2025-03-22,2025-03-23,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$143,Economy
2025-03-04,2025-03-22,2025-03-23,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,1:30 pm – 1:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$144,Economy
2025-03-04,2025-03-22,2025-03-23,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$137,Economy
2025-03-04,2025-03-22,2025-03-23,11:15 am – 1:35 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$145,Economy
2025-03-04,2025-03-22,2025-03-23,11:15 am – 1:35 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$131,Economy
2025-03-04,2025-03-22,2025-03-23,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$153,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$124,Economy
2025-03-04,2025-03-22,2025-03-23,7:00 am – 9:20 am,easyJet,nonstop,1h 20m,LTN,CDG,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$149,Economy
2025-03-04,2025-03-22,2025-03-23,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,2:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$149,Economy
2025-03-04,2025-03-22,2025-03-23,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$150,Economy
2025-03-04,2025-03-22,2025-03-23,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$144,Economy
2025-03-04,2025-03-22,2025-03-23,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$160,Economy
2025-03-04,2025-03-22,2025-03-23,4:10 pm – 6:25 pm,British Airways,nonstop,1h 15m,LGW,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$177,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$141,Economy
2025-03-04,2025-03-22,2025-03-23,8:15 pm – 10:30 pm,British Airways,nonstop,1h 15m,LGW,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$177,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,1:30 pm – 1:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$143,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$151,Economy
2025-03-04,2025-03-22,2025-03-23,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$160,Economy
2025-03-04,2025-03-22,2025-03-23,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LGW,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$146,Economy
2025-03-04,2025-03-22,2025-03-23,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,2:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$153,Economy
2025-03-04,2025-03-22,2025-03-23,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$176,Economy
2025-03-04,2025-03-22,2025-03-23,12:45 pm – 3:05 pm,British Airways,nonstop,1h 20m,LGW,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$177,Economy
2025-03-04,2025-03-22,2025-03-23,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$165,Economy
2025-03-04,2025-03-22,2025-03-23,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$151,Economy
2025-03-04,2025-03-22,2025-03-23,11:15 am – 1:35 pm,easyJet,nonstop,1h 20m,LTN,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$165,Economy
2025-03-04,2025-03-22,2025-03-23,8:00 pm – 10:25 pm,British Airways,nonstop,1h 25m,LHR,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$157,Economy
2025-03-04,2025-03-22,2025-03-23,12:45 pm – 3:05 pm,British Airways,nonstop,1h 20m,LGW,ORY,9:05 am – 9:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$153,Economy
2025-03-04,2025-03-22,2025-03-23,11:15 am – 1:35 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$154,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$141,Economy
2025-03-04,2025-03-22,2025-03-23,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,2:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$149,Economy
2025-03-04,2025-03-22,2025-03-23,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,1:30 pm – 1:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$157,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,1:30 pm – 1:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$143,Economy
2025-03-04,2025-03-22,2025-03-23,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,3:35 pm – 3:45 pm,easyJet,nonstop,1h 10m,CDG,LGW,$166,Economy
2025-03-04,2025-03-22,2025-03-23,12:45 pm – 3:05 pm,British Airways,nonstop,1h 20m,LGW,ORY,7:00 am – 7:10 am,British Airways,nonstop,1h 10m,ORY,LGW,$177,Economy
2025-03-04,2025-03-22,2025-03-23,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$151,Economy
2025-03-04,2025-03-22,2025-03-23,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LGW,CDG,10:55 am – 11:05 am,easyJet,nonstop,1h 10m,CDG,LGW,$160,Economy
2025-03-04,2025-03-22,2025-03-23,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$160,Economy
2025-03-04,2025-03-22,2025-03-23,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LGW,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$146,Economy
2025-03-04,2025-03-22,2025-03-23,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,1:30 pm – 1:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$164,Economy
2025-03-04,2025-03-22,2025-03-23,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,2:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$153,Economy
2025-03-04,2025-03-22,2025-03-23,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$176,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$78,Economy
2025-03-04,2025-03-22,2025-03-24,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$81,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$81,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,6:30 pm – 6:35 pm,Vueling,nonstop,1h 05m,ORY,LGW,$100,Economy
2025-03-04,2025-03-22,2025-03-24,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,7:35 pm – 7:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$96,Economy
2025-03-04,2025-03-22,2025-03-24,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,6:30 pm – 6:35 pm,Vueling,nonstop,1h 05m,ORY,LGW,$103,Economy
2025-03-04,2025-03-22,2025-03-24,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$92,Economy
2025-03-04,2025-03-22,2025-03-24,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$94,Economy
2025-03-04,2025-03-22,2025-03-24,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$95,Economy
2025-03-04,2025-03-22,2025-03-24,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$108,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$108,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,6:30 pm – 6:35 pm,Vueling,nonstop,1h 05m,ORY,LGW,$103,Economy
2025-03-04,2025-03-22,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$84,Economy
2025-03-04,2025-03-22,2025-03-24,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$98,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$98,Economy
2025-03-04,2025-03-22,2025-03-24,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$107,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$107,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$108,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$108,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$95,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$109,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$90,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$90,Economy
2025-03-04,2025-03-22,2025-03-24,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$105,Economy
2025-03-04,2025-03-22,2025-03-24,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$112,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$105,Economy
2025-03-04,2025-03-22,2025-03-24,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$100,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:20 pm – 2:40 pm,easyJet,nonstop,1h 20m,CDG,LTN,$92,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$100,Economy
2025-03-04,2025-03-22,2025-03-24,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$113,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,6:30 pm – 6:35 pm,Vueling,nonstop,1h 05m,ORY,LGW,$103,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$90,Economy
2025-03-04,2025-03-22,2025-03-24,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,2:20 pm – 2:40 pm,easyJet,nonstop,1h 20m,CDG,LTN,$90,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$97,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$98,Economy
2025-03-04,2025-03-22,2025-03-24,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$98,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$93,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$87,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$92,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$95,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,2:20 pm – 2:40 pm,easyJet,nonstop,1h 20m,CDG,LTN,$89,Economy
2025-03-04,2025-03-22,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$94,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$90,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$103,Economy
2025-03-04,2025-03-22,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,7:35 pm – 7:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$97,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$87,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$100,Economy
2025-03-04,2025-03-22,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$94,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:20 pm – 4:35 pm,easyJet,nonstop,1h 15m,CDG,LTN,$95,Economy
2025-03-04,2025-03-22,2025-03-24,8:15 pm – 10:30 pm,Vueling,nonstop,1h 15m,LGW,ORY,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$92,Economy
2025-03-04,2025-03-22,2025-03-24,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$115,Economy
2025-03-04,2025-03-22,2025-03-24,12:45 pm – 3:05 pm,Vueling,nonstop,1h 20m,LGW,ORY,2:20 pm – 2:40 pm,easyJet,nonstop,1h 20m,CDG,LTN,$89,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:15 am – 10:35 am,easyJet,nonstop,1h 20m,CDG,LTN,$90,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$103,Economy
2025-03-04,2025-03-22,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,6:30 pm – 6:35 pm,Vueling,nonstop,1h 05m,ORY,LGW,$97,Economy
2025-03-04,2025-03-22,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,7:35 pm – 7:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$97,Economy
2025-03-04,2025-03-22,2025-03-24,4:10 pm – 6:25 pm,Vueling,nonstop,1h 15m,LGW,ORY,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$95,Economy
2025-03-04,2025-03-22,2025-03-24,2:00 pm – 4:20 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:20 pm – 2:40 pm,easyJet,nonstop,1h 20m,CDG,LTN,$92,Economy
2025-03-04,2025-03-22,2025-03-24,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$113,Economy
2025-03-04,2025-03-22,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,4:30 pm – 4:40 pm,easyJet,nonstop,1h 10m,CDG,LGW,$93,Economy
2025-03-04,2025-03-22,2025-03-24,11:15 am – 1:35 pm,easyJet,nonstop,1h 20m,LTN,CDG,11:15 am – 11:20 am,easyJet,nonstop,1h 05m,CDG,SEN,$114,Economy
2025-03-04,2025-03-22,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$94,Economy
2025-03-04,2025-03-22,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$88,Economy
2025-03-04,2025-03-22,2025-03-24,4:30 pm – 6:50 pm,easyJet,nonstop,1h 20m,LGW,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$93,Economy
2025-03-04,2025-03-22,2025-03-24,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$95,Economy
2025-03-04,2025-03-22,2025-03-24,11:15 am – 1:35 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:35 pm – 7:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$116,Economy
2025-03-04,2025-03-22,2025-03-24,12:00 pm – 2:15 pm,easyJet,nonstop,1h 15m,LGW,CDG,1:10 pm – 1:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$116,Economy
